Timestamp,X Position,Y Position
2024-04-01T12:35:53.056Z,341,40
2024-04-01T12:37:33.097Z,1279,57
2024-04-01T12:37:55.560Z,214,59
2024-04-01T12:37:57.144Z,1248,52
2024-04-01T12:37:58.519Z,1332,22
2024-04-01T12:37:58.711Z,1333,31
2024-04-01T12:37:58.903Z,1333,41
2024-04-01T12:37:59.808Z,1263,37
2024-04-01T12:38:00.984Z,194,44
2024-04-01T12:38:02.199Z,1084,291
2024-04-01T12:38:02.487Z,971,420
2024-04-01T12:38:03.255Z,584,569
2024-04-01T12:38:03.447Z,663,584
2024-04-01T12:38:04.007Z,814,1090
